category_name,order_region,velocity_class,service_level_target,mean_weekly_demand,std_weekly_demand,mean_lead_time,unit_cost,total_qty,sigma_dlt,mean_dlt,ideal_safety_stock,reorder_point,baseline_ss,optimized_safety_stock,funded_pct,holding_cost_current,holding_cost_optimized
Camping & Hiking,Eastern Europe,medium,0.95,14.454545454545455,4.5953109924011795,2.89937106918239,299.980011,318,4.086773269311326,5.987012987012987,6.722143834555061,12.709156821568047,4.033286300733036,4.9437460304489935,0.7354418697552639,4.6534818033078675,5.7039422638280595
Camping & Hiking,North Africa,medium,0.95,10.590909090909092,3.698894183647078,3.07725321888412,299.980011,233,3.324432514630545,4.6558441558441555,5.468204879245455,10.12404903508961,3.280922927547273,4.0322904292097945,0.7374066111740496,3.785428061137628,4.652332797344419
Camping & Hiking,Northern Europe,fast,0.95,16.80851063829787,9.023250879213778,3.039240506329114,299.980011,790,6.9124609542531,7.297872340425532,11.369986471763646,18.667858812189177,6.821991883058187,8.447964661256924,0.7430056915403283,7.871004615852715,9.747002046197935
Camping & Hiking,Oceania,fast,0.95,29.125,21.676098838803195,2.964234620886981,299.980011,699,15.399898351727245,12.333333333333332,25.33057865852256,37.66391199185589,15.198347195113534,18.721036160638434,0.7390686337258102,17.535385995276837,21.599756282306597
Camping & Hiking,South America,fast,0.99,27.636363636363637,11.910696597852233,2.8914473684210527,299.980011,1216,9.815833001330322,11.415584415584416,22.83504223458472,34.25062665016914,13.701025340750832,11.94771126806051,0.5232182688922359,15.807822047806589,13.784902144683139
Camping & Hiking,South Asia,fast,0.95,12.25,8.17291328890176,2.9517625231910944,299.980011,539,5.875086545715412,5.165584415584416,9.663657413373791,14.829241828958207,5.798194448024274,7.142898542434017,0.7391506379922751,6.689778593455618,8.241256858966308
Camping & Hiking,South of  USA ,medium,0.95,14.818181818181818,6.215467370361993,2.8435582822085887,299.980011,326,5.028149233933626,6.019480519480519,8.270569504288991,14.29005002376951,4.9623417025733945,6.103437367836174,0.7379706276177264,5.725397378937406,7.041958495158872
Camping & Hiking,Southeast Asia,fast,0.95,27.818181818181817,9.084976419165685,3.065359477124183,299.980011,612,8.6352547151778,12.181818181818183,14.203730037910006,26.38554821972819,8.522238022746004,10.445494895551773,0.7354050568176502,9.832696368492172,12.051691052569481
Camping & Hiking,Southern Africa,slow,0.95,4.7894736842105265,2.225582255111908,2.78021978021978,299.980011,91,1.6784372242554904,1.9022556390977443,2.760783555927005,4.66303919502475,1.6564701335562029,2.0404489707969455,0.7390832817793322,1.911184341866774,2.354207325786948
Camping & Hiking,Southern Europe,fast,0.95,15.666666666666666,8.591750800516843,2.8638297872340424,299.980011,705,6.334089635414415,6.409523809523809,10.418650310247129,16.82817411977094,6.2511901861482775,7.6531591401610415,0.7345633947070741,7.212431156937893,8.829979857885615
Camping & Hiking,US Center ,fast,0.95,21.136363636363637,5.91443314955199,2.89247311827957,299.980011,465,5.797583700842267,8.733766233766234,9.536176577885142,18.269942811651376,5.721705946731085,7.091928070709007,0.7436867399409879,6.601528510919832,8.182448694855756
Camping & Hiking,West Africa,medium,0.95,13.181818181818182,5.142135591518221,2.986206896551724,299.980011,290,4.330401834021894,5.623376623376624,7.12287716284822,12.746253786224845,4.273726297708932,5.277458608336942,0.7409166952735499,4.930894083837364,6.088969582234464
Camping & Hiking,West Asia,fast,0.95,21.181818181818183,5.315174715010058,2.851931330472103,299.980011,466,5.621829301359026,8.62987012987013,9.247086316442454,17.876956446312583,5.548251789865472,6.825468390175902,0.7381209774195988,6.401402434440823,7.8750157029427665
Camping & Hiking,West of USA ,fast,0.95,27.90909090909091,8.895740505106875,3.006514657980456,299.980011,614,8.4378834611636,11.987012987012987,13.87908321488879,25.866096201901776,8.327449928933275,10.305818059697282,0.7425431420889322,9.60795585108982,11.89053621119996
Camping & Hiking,Western Europe,fast,0.99,44.0,21.77675992261642,2.915656565656566,299.980011,1980,16.908257160218675,18.32698412698413,39.33448809841054,57.66147222539467,23.600692859046323,20.537116837394148,0.5221147606144652,27.229754244093606,23.695094364576082
Cardio Equipment,Canada,medium,0.95,12.4,5.743646375275076,3.0921052631578947,98.14815581105263,248,4.775503308584598,5.477443609022557,7.855003937644132,13.332447546666689,4.713002362586479,5.80575521320895,0.7391155064080347,1.77912496238845,2.1916314125648584
Cardio Equipment,Caribbean,fast,0.95,42.86363636363637,18.280235748684536,2.941732283464567,98.11624988579528,1886,15.08822760753262,18.013334696799266,24.817925904519363,42.83126060131863,14.890755542711616,18.30861858620955,0.7377175134073366,5.6193272762191695,6.909126908724048
Cardio Equipment,Central Africa,medium,0.95,16.80952380952381,10.777843233314574,2.9478260869565216,97.55556315182608,353,7.841884798935122,7.078793256433008,12.89875265366405,19.97754591009706,7.73925159219843,9.51093380133108,0.7373529872773691,2.903873259425325,3.5686327041868906
Cardio Equipment,Central America,fast,0.99,140.3181818181818,36.085668563670865,2.9715686274509805,98.24024791350001,6174,37.78040887852953,59.566443850267376,87.89037387496087,147.45681772522823,52.73422432497652,46.193084873064535,0.5255761562555431,19.92547412004545,17.453923499304643
Cardio Equipment,Central Asia,medium,0.95,5.666666666666667,3.4978985287808246,2.6578947368421053,96.30631376210526,102,2.335167567056335,2.1516290726817044,3.841008842212058,5.992637914893763,2.3046053053272346,2.8455565660661186,0.7408357238842874,0.8536463139717579,1.0540194749207017
Cardio Equipment,East Africa,fast,0.95,23.272727272727273,12.383482924874139,2.97972972972973,98.09837629621622,512,9.388185871922076,9.906633906633909,15.442191581925595,25.348825488559505,9.265314949155357,11.413471209226921,0.7391095459912495,3.495816739943076,4.306319205879895
Cardio Equipment,East of USA,fast,0.95,68.72727272727273,21.08527316846392,3.0242424242424244,97.8690888339394,1512,20.047824797789414,29.692561983471077,32.97573733113158,62.66829931460266,19.78544239867895,24.451150505293914,0.7414891215248183,7.447627768211928,9.203891618825509
Cardio Equipment,Eastern Asia,fast,0.95,51.96,26.09833966621887,2.912442396313364,98.21605782207374,1299,20.230758121756306,21.618643844634626,33.276635872548816,54.89527971718344,19.96598152352929,24.57099378023642,0.7383857513224762,7.542230753036188,9.281792868713518
