category_name,order_region,service_level_target,mean_weekly_demand,std_weekly_demand,mean_lead_time,unit_cost,total_qty,sigma_dlt,mean_dlt,ideal_safety_stock,reorder_point,baseline_ss,optimized_safety_stock,funded_pct,holding_cost_current,holding_cost_optimized
Shop By Sport,Southern Africa,0.95,9.857142857142858,6.75489240688343,2.8904109589041096,39.57945366575342,207,4.763841090268111,4.070170533967011,7.835821295547957,11.905991829514967,4.701492777328774,5.791164197140446,0.7390628217147813,0.7157019828467638,0.8815812115826555
Shop By Sport,Southern Europe,0.95,36.422222222222224,22.39570665926121,2.8451730418943533,40.93739693522768,1639,16.204620544545065,14.80393211322173,26.65422887606729,41.45816098928902,15.992537325640374,19.69110901471529,0.7387611589242356,2.5180494173122483,3.100395176270154
Shop By Sport,US Center ,0.95,47.36363636363637,15.779871007214508,2.83008356545961,39.62824674451254,1042,13.9050590937065,19.149006981876063,22.871786883257688,42.02079386513376,13.723072129954613,16.76484477827507,0.7329923483393008,2.0916203402253255,2.555236175026681
Shop By Sport,West Africa,0.95,30.772727272727277,12.274370581018529,3.109170305676856,39.7282549110917,677,10.500801676611122,13.66823569443657,17.272281723671902,30.94051741810847,10.36336903420314,12.814419217806412,0.7419065658386103,1.5835329489559102,1.9580558200869442
Shop By Sport,West Asia,0.95,48.81818181818182,21.63470836550856,2.9518716577540105,39.64275563229946,1074,17.74967512917833,20.58642961316758,29.195617513439316,49.7820471266069,17.517370508063586,21.42563651680301,0.7338648174487274,2.670910916813901,3.2668125873157448
Shop By Sport,West of USA ,0.95,69.18181818181819,20.139126485138707,2.939516129032258,39.587179031612905,1522,20.34369951615134,29.051581483033097,33.46240793475244,62.51398941778554,20.077444760851463,24.630530734729653,0.7360657004348325,3.056959231712098,3.7502047301514883
Shop By Sport,Western Europe,0.99,106.80851063829788,60.55491158691255,2.871445497630332,41.60156567219194,5020,45.22687373610045,43.81354528299168,105.21344156549084,149.02698684848252,63.12806493929449,55.22221370666924,0.5248589237744475,10.100870535886374,8.835886731083916
Soccer,Caribbean,0.95,2.0,1.3093073414159542,3.8,106.98999788400002,16,1.0698930796177992,1.0857142857142856,1.7598175124596174,2.8455317981739032,1.0558905074757703,1.3095025578365451,0.7441126983708173,0.4344989352329553,0.5388602918924021
Soccer,Central America,0.99,10.25,3.4121631178560534,3.083333333333333,97.48999787555556,82,3.2829896028014414,4.5148809523809526,7.637375882975317,12.152256835356267,4.582425529785191,4.00663902522404,0.5246093797943542,1.7182332890909608,1.502335500220037
Soccer,Northern Europe,0.95,2.3,1.5670212364724212,3.357142857142857,105.70428359714286,23,1.2114993014543736,1.103061224489796,1.9927390200464008,3.095800244536197,1.1956434120278407,1.4549016250752052,0.730101438492095,0.4860947319463324,0.5914974383957443
Soccer,Southern Europe,0.95,4.0,2.6246692913372702,3.294117647058824,93.22529198941176,40,2.0440657071580173,1.8823529411764703,3.3621888921459906,5.244541833322462,2.0173133352875943,2.490843062732979,0.7408397156244081,0.7233254796781542,0.8931137377810872
Soccer,Western Europe,0.99,8.083333333333334,4.077841080619484,2.58,106.0899978832,97,2.99545251433087,2.979285714285715,6.968464588503911,9.947750302789624,4.181078753102346,3.658859423849111,0.525059627896401,1.7060409079466172,1.4929553405041482
Strength Training,Northern Europe,0.95,2.0,1.7056057308448835,3.1666666666666665,619.0370788,24,1.2157103499478354,0.9047619047619048,1.9996655784341408,2.904427483196045,1.1997993470604844,1.4752079910692992,0.737727351502683,2.856616472886422,3.5123401746690597
Strength Training,Western Europe,0.99,3.3529411764705883,2.9355829163598037,2.807017543859649,492.8370125333333,57,1.995275049760721,1.3445378151260503,4.641703870137586,5.986241685263636,2.7850223220825514,2.40900202647617,0.5189908908180229,5.279084927130044,4.566328315058698
Tennis & Racquet,Caribbean,0.95,5.4,3.0258148581093915,2.625,44.99000168,54,2.147933669278232,2.0250000000000004,3.5330364863634838,5.558036486363484,2.11982189181809,2.5785905618258127,0.7298510988432866,0.366810732593064,0.44619536041759794
Tennis & Racquet,Central America,0.99,5.583333333333333,4.095773714310957,3.1777777777777776,44.99000168,134,3.0443893762387773,2.5346560846560844,7.0823087531656,9.616964837821683,4.24938525189936,3.6892191683933913,0.5209062887500365,0.7353071139304593,0.6383768330150265
Tennis & Racquet,East of USA,0.95,4.111111111111111,2.1473497877875207,3.0,44.99000168,37,1.6872198488537724,1.7619047619047616,2.7752296878516423,4.537134449756404,1.6651378127109853,2.070555111607709,0.7460842324768312,0.28813289612037984,0.358285684422167
Tennis & Racquet,Eastern Asia,0.95,2.75,1.288057028664069,2.4615384615384617,44.99000167999999,33,0.949728083839492,0.9670329670329672,1.5621636833210606,2.529196650354028,0.9372982099926364,1.142036073951262,0.7310604427337384,0.16218864631626806,0.19761617263726106
Tennis & Racquet,Eastern Europe,0.95,2.875,1.3562026818605375,2.375,44.99000168,23,0.9912121843418568,0.9754464285714286,1.6303989564931944,2.6058453850646237,0.9782393738959166,1.2072674056410762,0.7404736128130094,0.1692730425962286,0.2089037023384664
Tennis & Racquet,North Africa,0.95,3.333333333333333,1.4142135623730951,2.9,44.99000168,30,1.2190848208609255,1.380952380952381,2.005216089154579,3.38616847010696,1.2031296534927474,1.485976815331263,0.7410557013622242,0.20818771204575587,0.2571311516084407
Tennis & Racquet,Northern Europe,0.95,4.166666666666667,2.757908737804898,2.9411764705882355,44.99000168,50,2.031868233084707,1.750700280112045,3.3421258326768597,5.092826112788904,2.0052754996061157,2.4964928777980804,0.7469775235238605,0.3469898003697769,0.43198930294709104
Tennis & Racquet,Oceania,0.95,4.071428571428571,2.5256921584232863,3.3,44.99000168,57,1.8203151485201892,1.9193877551020408,2.9941519742381413,4.913539729340182,1.7964911845428848,2.180999638889796,0.7284198189187604,0.3108620823488061,0.37739683622204356
Tennis & Racquet,South America,0.99,5.705882352941177,4.01193073660228,2.6206896551724137,44.99000168,97,2.705629016363742,2.1361924079976817,6.294234310161002,8.430426718158683,3.776540586096601,3.2727399496672622,0.519958391822809,0.6534867973579779,0.5663099070528201
Tennis & Racquet,South Asia,0.95,3.8,1.9888578520235063,2.923076923076923,44.99000167999999,38,1.4365187973064697,1.5868131868131865,2.362863153933513,3.9496763407467,1.417717892360108,1.7235016073073894,0.7294123675500361,0.24531973215018196,0.2982320777240082
