trial_id,current_policy_stockouts,current_policy_cost,optimized_policy_stockouts,optimized_policy_cost
1312,65.0,1865.688815655498,60.0,2060.8784293240215
1313,86.0,2142.4493136566202,60.0,2077.276658408686
1314,67.0,2018.4932968137662,64.0,2057.5462725464745
1315,85.0,2108.7840325707366,58.0,2010.4831018840814
1316,66.0,1959.648506266671,49.0,2049.090448084947
1317,83.0,2163.5302806458512,57.0,2138.632827135243
1318,68.0,1980.3219926096733,39.0,2091.258591913866
1319,72.0,1907.7067869914677,45.0,2205.0734747103493
1320,70.0,2002.1683444828207,61.0,2062.8272651242896
1321,72.0,2001.99875999371,37.0,2035.6377266769305
1322,70.0,1939.1000350414174,52.0,2090.624452372304
1323,74.0,1989.5167584735675,56.0,2088.2317767990944
1324,83.0,2017.6130855828262,58.0,2047.0027069623013
1325,62.0,1846.3786977116424,47.0,2038.8502684429195
1326,83.0,2052.4165049407125,61.0,2164.979227761116
1327,58.0,1894.6169519966647,48.0,2028.8820668604358
1328,81.0,1988.3806093885373,60.0,2100.33697790913
1329,92.0,2103.0362219856984,45.0,2071.706972254473
1330,79.0,1916.7691222452179,61.0,2160.463124570958
1331,71.0,1983.9353707803452,59.0,2073.7534674539856
1332,86.0,2004.6571852595569,50.0,2092.432325759098
1333,66.0,2056.321484660042,66.0,2343.2909759285108
1334,61.0,1893.9243196173957,59.0,2103.775886724583
1335,73.0,2071.8703593550867,57.0,2185.1055248729426
1336,84.0,2045.8872126360307,50.0,2012.2699022346003
1337,71.0,1992.4543085646367,61.0,2061.1047835353997
1338,73.0,1983.1615086726824,49.0,2094.5628292190395
1339,70.0,2080.5318890489416,50.0,2162.240044946398
1340,71.0,2122.6595778298156,53.0,2140.9675512113204
1341,70.0,1982.5207669141073,55.0,2081.653747152143
1342,78.0,2039.886047702573,57.0,2017.1807219593777
1343,86.0,1969.3074098287816,56.0,2087.676106673046
1344,76.0,1905.4310516649007,46.0,2236.9401936064587
1345,77.0,2042.5180066669234,49.0,2119.859227873375
1346,69.0,2071.846085685312,44.0,2033.1463202713699
1347,80.0,2055.204263435625,58.0,2209.0575187507948
1348,65.0,2124.3078910669874,60.0,2139.30795594226
1349,76.0,2192.1051684537433,51.0,2062.124895082022
1350,76.0,2053.021259502569,66.0,2175.0666049382835
1351,76.0,1994.5314567514185,59.0,2120.78015764425
1352,86.0,2046.9882352024117,53.0,2119.447017183376
1353,72.0,2158.6876455265988,55.0,1998.3385378924525
1354,69.0,2095.5920561431076,58.0,2122.24425766131
1355,73.0,1914.150611071253,54.0,2100.7516059059444
1356,65.0,1883.3267290524875,61.0,2140.41181699698
1357,73.0,1879.4612661203614,58.0,2238.7352133533204
1358,72.0,2203.6890795014137,54.0,2104.92774196905
1359,73.0,1911.8785666497731,51.0,2057.147580618048
1360,71.0,2061.8879123941156,57.0,2075.6783400584172
1361,80.0,2014.5766488801871,46.0,2120.124135876933
1362,57.0,1834.957077434122,60.0,2280.4427000663986
1363,63.0,1939.6743302616917,61.0,2034.3663507130866
1364,84.0,2115.237059121979,56.0,2000.0952035139967
1365,61.0,1933.368997959186,57.0,2282.6560238205466
1366,72.0,2145.7482363770164,47.0,2139.7470803098145
1367,74.0,2017.6112749853335,65.0,2082.36681999244
1368,77.0,2000.3227396564882,48.0,2023.5415008131047
1369,88.0,1891.6964922546945,55.0,2033.7802070784448
1370,69.0,2072.862782760743,57.0,2096.6350334563667
1371,76.0,1950.9628189302541,60.0,2074.1937012440953
1372,69.0,1965.4140577089856,57.0,2120.162867581273
1373,72.0,2040.3540200762332,67.0,2165.5117998574956
1374,63.0,1957.7710985516724,48.0,2121.8955859633056
1375,83.0,2053.6941402806383,70.0,2157.991255201132
1376,76.0,2048.1882180043704,67.0,2082.565148433182
1377,72.0,2048.7102213411235,69.0,2270.7483784949113
1378,79.0,2093.7001251436714,63.0,2125.4831281279344
1379,88.0,2192.2450314932785,55.0,2004.3779271956341
1380,86.0,1915.1035313957034,59.0,2088.5069589291593
1381,77.0,2095.531720850972,58.0,2107.950943210361
1382,71.0,1933.2331078479556,55.0,2059.0439804852504
1383,83.0,1997.8585572067905,50.0,2072.7212629383407
1384,65.0,2019.844079333995,48.0,2033.8477326231593
1385,74.0,2074.5245367643142,74.0,2248.773856048615
1386,75.0,1936.286391935834,56.0,2054.5439006844913
1387,82.0,2007.5088748961753,56.0,2148.6944139001234
1388,78.0,2062.752456403467,52.0,2024.5538555379937
1389,71.0,2048.7931049623317,57.0,2142.7940607392084
1390,73.0,1929.346781160654,57.0,2054.7836017361324
1391,64.0,1890.2744348253448,65.0,2114.33520665071
1392,75.0,2044.5476507942808,54.0,2043.2756185719418
1393,66.0,1920.009275373585,47.0,2054.2111106321045
1394,74.0,1962.4335976060227,54.0,2032.3236836039928
1395,85.0,2001.5319499140041,61.0,2395.373016217338
1396,62.0,1944.660533850258,51.0,2110.4649722240056
1397,66.0,1978.4613928429346,57.0,2060.5909108848105
1398,66.0,2027.4479506379798,59.0,2057.1817158842046
1399,84.0,1997.8219417674807,52.0,2071.297562847119
1400,79.0,1966.2780328569918,67.0,2165.770283618865
1401,72.0,1953.5574984824289,53.0,2055.7852907120036
1402,76.0,2068.8980116669027,62.0,2193.425114928314
1403,72.0,1956.743067094665,67.0,2166.238684350892
1404,70.0,1968.116101977464,51.0,2078.43939929734
1405,80.0,1960.154117749083,60.0,2182.1336821806008
1406,85.0,2069.7037221314936,47.0,1985.5813678431
1407,68.0,2064.0286298658993,52.0,2066.8777027226397
1408,75.0,2003.9405267718773,61.0,2109.942724435562
1409,88.0,2147.231226659709,59.0,2223.054953171327
1410,73.0,2094.8018654916623,49.0,2187.4520190259623
1411,59.0,2050.634481488256,56.0,2097.705051414224
1412,84.0,2101.625215744828,53.0,1975.2538312749452
1413,81.0,1977.888545826574,56.0,2067.342697484331
1414,75.0,2083.544314922607,50.0,2043.3336052108555
1415,68.0,1910.7402442818272,49.0,2026.4854082071283
1416,53.0,1877.3556407217102,46.0,2109.9158213682254
1417,74.0,2139.203553668304,55.0,2180.904829933609
1418,64.0,1877.9855160192096,52.0,2088.6444997972526
1419,90.0,2032.151272998471,48.0,2011.4912129704323
1420,73.0,1943.3747391020713,63.0,2061.8340591676815
1421,84.0,2018.1853911511241,58.0,2060.783447291555
1422,75.0,2062.901478623473,57.0,2058.2141709539933
1423,66.0,1901.0394785597184,59.0,2304.3369419688647
1424,71.0,2049.159908840296,54.0,2134.341523643542
1425,74.0,1893.6490491213954,44.0,2001.905308142967
1426,78.0,2078.7634456951328,47.0,1949.2726456092762
1427,80.0,2186.506488622681,54.0,2345.5806296527217
1428,64.0,1943.7950647906766,65.0,2041.922918578466
1429,78.0,2027.3797796048143,56.0,2025.1551797116472
1430,77.0,2060.5603901326663,60.0,2036.5602300018008
1431,77.0,1964.9478794867252,62.0,2159.462488328528
1432,74.0,1955.9865043137975,63.0,2084.2698029749026
1433,65.0,1915.7451634377871,62.0,2108.7076254571057
1434,56.0,1945.0314015353385,71.0,2194.9880002937048
1435,87.0,2032.6096524318727,57.0,2072.609816018095
1436,75.0,2129.711799789905,68.0,2133.116715062974
1437,66.0,1917.7618553587613,57.0,2109.0930726082092
1438,76.0,2033.5199621124764,62.0,2041.145571869116
1439,70.0,2025.4926459778883,51.0,2044.3700079105308
1440,61.0,1875.04246323858,48.0,2067.390076949731
1441,75.0,2109.619450645188,40.0,1956.849805361188
1442,80.0,1985.7515996865382,67.0,2156.684220480456
1443,84.0,2173.83642810119,69.0,2198.5270840103535
1444,84.0,1974.5113220689736,56.0,2133.81525964074
1445,62.0,1988.5162640601,52.0,1982.905612477148
1446,68.0,1920.3270101880012,63.0,2163.4424056166918
1447,82.0,2140.7046254208412,46.0,2127.3287972205912
1448,62.0,1965.4797884185664,63.0,2220.554007376973
1449,78.0,2041.7986192163373,53.0,2073.7705776814473
1450,75.0,1963.382233943644,52.0,2118.371967373813
1451,73.0,2043.1646606633299,52.0,2041.0687778754352
1452,91.0,2211.4336042927425,68.0,2280.747610228607
1453,89.0,2003.119707072996,41.0,2082.494850539284
1454,69.0,2026.5061526506756,49.0,2102.8753814000443
1455,73.0,2010.1369976328099,63.0,2106.967365752018
1456,77.0,2043.991318985917,47.0,2104.388317566457
1457,79.0,1968.3976948498887,66.0,2106.3517376108875
1458,62.0,1928.358552690171,60.0,2083.663881017182
1459,76.0,1935.2148481644674,62.0,2121.704666513086
1460,66.0,1950.8467157271323,60.0,2031.645562629019
1461,77.0,2105.6050312475427,63.0,2065.9563499529386
1462,77.0,1902.4523344338397,53.0,2119.9039124164233
1463,82.0,2003.5507175952616,47.0,2126.9297441800563
1464,80.0,1987.015800991722,53.0,1962.227567379781
1465,76.0,2065.82671287589,62.0,2179.055216762535
1466,77.0,2100.9785205893013,52.0,2088.7503356021793
1467,57.0,1819.6015387354194,58.0,2176.931023222274
1468,75.0,2103.5755666308996,58.0,2077.7294159177804
1469,67.0,1919.0454389454055,49.0,1982.6235284534728
1470,62.0,1863.6741445461198,51.0,2046.5589380754093
1471,73.0,2014.7501640088271,59.0,2135.4117330383665
1472,69.0,1952.3316108009305,55.0,2106.247061105756
1473,76.0,2134.549264658367,51.0,2139.666990033463
1474,65.0,2011.539418686434,55.0,2051.779720428145
1475,77.0,2008.9063296567597,56.0,2070.613116604384
1476,82.0,1967.4727292669616,69.0,2173.727920644915
1477,90.0,2332.706798814912,53.0,2132.9510464870896
1478,87.0,2098.117381785781,49.0,2083.1176095608516
1479,77.0,2038.388620491909,51.0,2135.140575414781
1480,89.0,2028.7514288577663,56.0,2249.192931511613
1481,67.0,2003.8705986349903,52.0,2003.8691570660594
1482,63.0,1820.1781924953086,48.0,2116.3943391441126
1483,83.0,2081.3358020391875,54.0,2106.4691297154804
1484,77.0,1946.5329787143598,60.0,2090.5668983572255
1485,76.0,1990.2913727830921,45.0,2070.624565593914
1486,85.0,2266.7518442717374,65.0,2026.6763903686383
1487,63.0,1947.6636583965071,65.0,2158.6820182651463
1488,60.0,1935.3019139117735,60.0,2111.717077307237
1489,62.0,2014.8712274721463,60.0,2108.4598230498086
1490,72.0,2082.988394218208,62.0,2125.5482614457655
1491,68.0,2005.937880071768,55.0,2130.1756613878274
1492,75.0,2056.4238556115506,66.0,2121.877829180494
1493,73.0,1969.1600037257147,51.0,1975.93575674444
1494,86.0,2099.794246713074,60.0,2067.2313386301466
1495,88.0,2044.7901339822165,62.0,2065.761455329695
1496,71.0,1875.6580003733752,52.0,2013.4257079137822
1497,82.0,2051.2130965852607,56.0,2104.3201073669616
1498,65.0,1943.4072509120547,62.0,2109.6772792504353
1499,72.0,1902.1951775373145,60.0,2123.8826621499893
1500,83.0,2105.0257946397473,65.0,2122.5385488957504
1501,66.0,1981.3583924002614,59.0,2122.0811393422396
1502,87.0,2127.465713368819,55.0,2055.502339492151
1503,70.0,2026.6945421919247,52.0,2000.8595426062739
1504,87.0,2104.4412255060706,48.0,2135.337160206072
1505,70.0,2012.4640833770154,60.0,2097.859730179962
1506,83.0,1952.2066826407865,53.0,2009.5657440248694
1507,86.0,2123.395780537408,64.0,2129.02537066658
1508,66.0,1933.1175786646093,68.0,2273.526710271784
1509,77.0,1988.3313000095427,60.0,2101.6834733894775
1510,78.0,2133.7808274689496,54.0,2079.195904885124
1511,79.0,2142.382842014917,49.0,2084.3058079111
1512,70.0,1964.0831660191623,64.0,2102.5942489049053
1513,90.0,2196.643920686355,52.0,2161.6651971439205
1514,78.0,1962.0169772942959,50.0,2016.149113903594
1515,77.0,2198.942543406936,53.0,2030.949891225731
1516,72.0,2021.8577564586083,50.0,2137.967775102035
1517,67.0,1985.462664198078,49.0,2060.314897896449
1518,71.0,1962.2815626822285,45.0,2033.3736881887373
1519,78.0,1961.1776925777197,58.0,2041.0272304695645
1520,63.0,1977.0113649937914,54.0,2091.930640270842
1521,72.0,2067.851984208947,66.0,2134.6918941634804
1522,69.0,1944.7806225092222,61.0,2208.2672964955327
1523,73.0,2159.891950174991,52.0,2013.870933143113
1524,68.0,1930.2708424644977,52.0,2106.6012459655803
1525,78.0,1955.2500855113965,58.0,2175.9116151240964
1526,78.0,2116.895287647512,66.0,2209.1428772808567
1527,58.0,1975.9670728713095,54.0,2029.1293008582818
1528,78.0,2133.597220118251,64.0,2252.3930436883447
1529,73.0,2003.200060248576,52.0,2046.6230310710541
1530,76.0,2183.4231174260203,60.0,2226.7239303617885
1531,55.0,1865.447772681518,60.0,2124.4408257285204
1532,65.0,1930.1454428848824,56.0,2281.617578642562
1533,56.0,1948.8478525893079,50.0,2028.7844606324247
1534,75.0,1976.932114248525,74.0,2084.6019704756395
1535,75.0,1942.3741928633685,60.0,2118.104190944091
1536,76.0,1955.6215990827352,40.0,2036.3402498831592
1537,84.0,2089.307684220439,48.0,2133.6004548828514
1538,77.0,2094.3072406366914,45.0,2082.9046554573843
1539,83.0,2195.741961173829,47.0,2166.761277675024
1540,53.0,2001.2012792145756,48.0,2053.246893441298
1541,84.0,2012.635034409406,52.0,2170.209760096717
1542,71.0,2004.3384425871996,58.0,2240.8355849840905
1543,76.0,2066.805130739077,49.0,2033.3567994848615
1544,70.0,1974.3255284347774,60.0,2143.768805153565
1545,82.0,2100.834996728487,52.0,2148.687241800486
1546,72.0,2029.143711732385,45.0,2076.6933678652185
1547,73.0,1965.4211621191341,51.0,2113.580537068836
1548,77.0,2140.175064634942,65.0,2058.6387951789466
1549,69.0,1960.6600713090247,53.0,2062.7513069768293
1550,71.0,2013.3010172320596,66.0,2290.706476386373
1551,77.0,1959.5545051894296,45.0,2008.4784063573131
1552,78.0,2048.100008563934,65.0,2117.0922068640994
1553,91.0,1942.2131501416793,57.0,2148.2603012545355
1554,71.0,1960.5902860722088,56.0,2039.1510363144876
1555,76.0,2156.412060891755,60.0,2097.6413774873636
1556,83.0,2106.4917425578587,61.0,2203.362592832813
1557,73.0,2102.6215165283984,57.0,2059.7045774593826
1558,73.0,2027.2288883906938,56.0,2243.621388786048
1559,78.0,2049.445715804451,63.0,2151.2089339027248
1560,69.0,2039.164187166269,53.0,2078.6249140670475
1561,70.0,2087.731869298198,47.0,2045.872253235155
1562,91.0,2020.9509905349316,42.0,1991.2537575703705
1563,62.0,1987.1565162901331,59.0,2193.5305269256583
1564,72.0,1886.400163102775,49.0,2031.201090032196
1565,86.0,2090.329454516001,62.0,2074.518176677781
1566,84.0,2022.5867165139607,62.0,2077.515986827444
1567,83.0,2097.852613305681,65.0,2265.198767263109
1568,83.0,2189.3999821447433,46.0,2091.3125025569875
1569,80.0,2091.323924055191,56.0,2117.515444213339
1570,68.0,1967.944503426074,52.0,2054.8097638694717
1571,65.0,1898.3974192826183,50.0,2094.0936279907346
1572,74.0,2158.163342480629,57.0,2076.9605093126575
1573,62.0,1909.1794148858771,49.0,2061.2220884651542
1574,82.0,2057.818344034817,50.0,2104.72128563474
1575,82.0,2071.388626138089,42.0,2061.307296389528
1576,68.0,2122.483643534084,49.0,2094.5694760738884
1577,64.0,1859.3515416951363,64.0,2153.888511547999
1578,77.0,1930.1371802379556,48.0,2040.695057371541
1579,63.0,1958.9835149750193,53.0,2043.2312247739928
1580,78.0,1938.9644426148789,47.0,1999.2362857030425
1581,75.0,2005.8620714736076,63.0,2095.2527122343276
1582,80.0,2060.933528713568,46.0,2007.808055795044
1583,70.0,1945.1704227923117,64.0,2210.8800198266235
1584,78.0,2159.5967435344314,55.0,2010.662061167332
1585,78.0,1917.7804169528833,52.0,2006.7213331354353
1586,82.0,2150.3676952575165,56.0,2101.736862157213
1587,71.0,2146.4110408539277,53.0,2039.6365473110086
1588,81.0,2136.8700827805524,61.0,2132.2806030804823
1589,85.0,2139.4086643448077,44.0,2056.5191438742168
1590,62.0,2041.577630045972,44.0,1983.0131654160116
1591,77.0,2183.032526494341,64.0,2119.2927526480553
1592,81.0,1968.1907634835281,47.0,2136.7421068988365
1593,68.0,1949.34387432613,50.0,1969.3219912738564
1594,76.0,2163.6265476545827,55.0,2074.8497481920563
1595,80.0,1968.1967952358425,59.0,2125.7103364396426
1596,72.0,1986.3125195033729,61.0,2019.5554857957088
1597,74.0,2043.4953413659039,48.0,2047.449928895716
1598,70.0,2013.6343818776188,56.0,2040.720463025894
1599,76.0,2063.9669367148913,55.0,2215.901050282588
1600,84.0,2125.899992092816,50.0,2048.631095771286
1601,78.0,2067.2205833030853,70.0,2256.4150168839938
1602,71.0,2018.9881263173852,56.0,2101.862936471998
1603,78.0,2103.3609803707586,59.0,2100.790748479234
1604,70.0,2204.8465885066944,57.0,2080.948686254427
1605,70.0,1945.2600911258628,63.0,2239.316590819221
1606,71.0,2003.735330330972,45.0,2077.984986276619
1607,62.0,1954.8035970095023,67.0,2149.037145502552
1608,64.0,1908.5595068605178,53.0,2309.7510721795306
1609,84.0,2009.0559794503838,50.0,2095.7851319357
1610,82.0,1980.9493177229083,62.0,2065.0984826883264
1611,64.0,1972.500895919995,61.0,2041.7523336843678
1612,78.0,2021.1099897473791,52.0,2098.8463953525884
1613,74.0,2119.423726104736,67.0,2072.774520402024
1614,86.0,2007.2379576138085,58.0,2149.338165077883
1615,75.0,1997.8657938666806,59.0,2051.0425823506475
1616,73.0,2004.4094872353674,53.0,2133.870959751957
1617,70.0,2122.9146228549357,52.0,2078.0834471032426
1618,69.0,2010.151824999342,45.0,2054.6852935143415
1619,70.0,2108.891298552785,60.0,2215.3559289996465
1620,61.0,1905.6415922804813,56.0,2260.7081166311077
1621,63.0,1938.7872730667932,64.0,2351.5067043754484
1622,75.0,1984.4018348922489,55.0,2069.058021820743
1623,85.0,2111.0751194911195,49.0,2081.4501065448494
1624,77.0,2034.154846289263,56.0,2191.3771056918904
1625,76.0,1998.3104029256942,57.0,2132.544273460456
1626,72.0,1941.572892617419,58.0,2124.776316646072
1627,77.0,1955.342365238252,48.0,2016.374638429992
1628,85.0,2068.59295730176,64.0,2147.3031016622267
1629,73.0,2031.0606426684894,69.0,2106.8429822077874
1630,64.0,1959.1681542108495,43.0,2019.0456873083933
1631,89.0,2094.1907776992216,57.0,2112.047195773965
1632,71.0,1931.2027998379813,53.0,2097.9963572474426
1633,80.0,2138.9182191024047,57.0,2076.160179776213
1634,74.0,1962.105938761061,57.0,2136.627809711912
1635,72.0,2062.5790423084145,61.0,2181.52974667777
1636,73.0,1911.3768636979798,65.0,2110.7421654913182
1637,53.0,1998.4596707262954,44.0,2129.0436354250337
1638,84.0,2019.3809430022593,58.0,2016.1026967318517
1639,61.0,1968.2441227271759,57.0,2010.8069479814876
1640,76.0,1984.167104464154,58.0,2120.9486068181614
1641,79.0,2137.705607143337,66.0,2083.814087657758
1642,78.0,1987.2272800816404,50.0,2109.892431904588
1643,73.0,2071.6581056045625,64.0,2095.5933667422996
1644,83.0,2115.1996165961127,66.0,2183.0422014742708
1645,68.0,1941.7385670435579,60.0,2191.3848457144577
1646,58.0,1927.8528407962315,52.0,2262.7957132279553
1647,76.0,1959.8609244103197,62.0,2109.110646664597
1648,73.0,1945.4004037755453,49.0,2122.003930267124
1649,63.0,2073.9369484214353,51.0,2148.397884355285
1650,80.0,2005.5566708394933,48.0,2132.0903851840812
1651,67.0,1942.7997948453954,55.0,2088.8834302370233
1652,80.0,2189.0043064442793,63.0,2066.575235966503
1653,70.0,2023.707889557573,52.0,1993.748035411773
1654,86.0,1983.2127154857772,66.0,2154.0681043994646
1655,51.0,1827.9332830018636,75.0,2121.9606693663936
1656,63.0,2146.0963838339394,55.0,2086.6614394527937
1657,82.0,1921.9331981949674,59.0,2150.2196409709863
1658,76.0,1985.277616447587,55.0,2105.680216737482
1659,69.0,2107.7470392204755,47.0,2091.7099279841123
1660,80.0,1971.4712899547826,56.0,2004.261610978809
1661,73.0,2060.2238669938315,57.0,1981.709282155223
1662,77.0,2007.379265419067,47.0,2054.7797032687668
1663,59.0,2033.9509868383993,62.0,2296.196753776552
1664,67.0,1970.3050165829616,68.0,2164.0670932838475
1665,73.0,1868.3632069680823,58.0,2166.9365602004536
1666,74.0,2030.8161484585542,59.0,2311.7074290465043
1667,74.0,1926.897423807484,55.0,2083.7947749931027
1668,85.0,2145.535708727747,57.0,2076.601446615349
1669,77.0,1998.3145640824096,66.0,2122.8705816355177
1670,75.0,2098.866893813871,62.0,2076.273293545235
1671,57.0,1950.6333421829504,76.0,2205.7318033895635
1672,72.0,2037.3302082268146,52.0,2066.274341159961
1673,81.0,2027.0926921938033,41.0,2104.5062367990067
1674,84.0,2149.3636650818466,50.0,2033.3512695578522
1675,73.0,2020.8328604119997,55.0,2080.044375268157
1676,82.0,1930.1101662409633,53.0,2110.2176454814903
1677,82.0,1914.700220077115,47.0,2031.841801741537
1678,69.0,2011.1216477812518,43.0,2008.0812966417413
1679,74.0,1881.8404249111443,63.0,2143.382296452793
1680,80.0,2177.501488879804,67.0,2041.1884920337166
1681,80.0,1993.2405982595305,67.0,2146.0577323729653
1682,89.0,1940.0363471708922,53.0,2111.710994931558
1683,69.0,2052.6759377789103,48.0,2106.6014699675934
1684,86.0,2121.455886329834,66.0,2142.5745191635315
1685,78.0,2233.8615785762804,53.0,2056.649810539051
1686,87.0,2083.049719921526,58.0,2033.5596550137304
1687,78.0,1995.092566326032,59.0,2065.4181774611893
1688,85.0,2119.0465859672004,59.0,2172.946292978656
1689,62.0,2020.4771052659444,54.0,2060.248088982586
1690,73.0,1950.1729026567398,70.0,2229.431076012023
1691,84.0,2073.1631433930056,53.0,1984.1235571996956
1692,83.0,2012.3230434715288,49.0,2113.096370638936
1693,72.0,2026.0609899227265,57.0,2050.4541126376907
1694,78.0,2127.5018514790195,65.0,2117.890423930978
1695,71.0,1891.6975056122544,62.0,2055.2821077154913
1696,86.0,2090.5192898098435,51.0,2164.0062232915407
1697,75.0,1947.6737876545374,62.0,2067.9493054260925
1698,65.0,1953.3993488821525,54.0,2086.265340703667
1699,90.0,2179.8644066890674,61.0,2161.889998124144
1700,76.0,1968.0670004431277,49.0,2094.8496435144903
1701,80.0,2089.691992835947,55.0,2120.291813538256
1702,69.0,2076.383606446546,54.0,2051.2740460365007
1703,79.0,1992.7463116656218,48.0,2030.422946043783
1704,67.0,1990.813361201318,55.0,2038.872604633215
1705,73.0,2003.0374218626973,55.0,2004.0235598092172
1706,83.0,1997.0489731726386,61.0,2281.6377965474226
1707,68.0,1958.1052454587025,68.0,2137.730251396252
1708,69.0,1973.3278067775452,55.0,1992.1545864431368
1709,63.0,1947.3880063470265,58.0,2040.9755492460556
1710,86.0,2048.346363170459,66.0,2118.288879681783
1711,68.0,2144.7399744082536,70.0,2194.603702869882
1712,72.0,2029.9514227504494,54.0,2072.3200502293544
1713,73.0,2116.776344788904,62.0,2158.506969611682
1714,71.0,2067.148405781738,63.0,2291.9839436601055
1715,76.0,1981.2187738070522,55.0,2106.92900916939
1716,63.0,1901.7211075291052,53.0,2098.3556650472215
1717,82.0,2044.8317575459944,59.0,2183.6981351203394
1718,90.0,2067.1680998753113,54.0,2152.6824484362646
1719,75.0,2078.6517521282603,59.0,2047.5828220108615
1720,69.0,2033.4598572781879,53.0,2096.481588031642
1721,82.0,1881.529960889401,53.0,2167.1826316801053
1722,75.0,1963.1263494542986,61.0,2155.347563908688
1723,71.0,1877.1355438456453,57.0,2135.332242603851
1724,77.0,1916.4303607214995,51.0,2031.718095134723
1725,80.0,1963.5145838396668,73.0,2202.8106303999834
1726,83.0,1978.9060532715237,52.0,2105.584287144028
1727,67.0,2130.733878111605,52.0,2089.458211956204
1728,78.0,1961.5830525258552,57.0,2084.5802983958665
1729,73.0,2021.53147278656,60.0,2066.914802567743
1730,71.0,1874.697714977322,57.0,2086.9577886790744
1731,81.0,2030.866178103147,55.0,2178.859850485634
1732,53.0,1872.35596203133,55.0,2043.230938519774
1733,72.0,1948.4680943737608,62.0,2120.0543473492744
1734,78.0,1973.088319267816,64.0,2234.619026442976
1735,73.0,2105.7836423415115,47.0,2053.49670688662
1736,68.0,2097.055578404682,62.0,2073.309540012576
1737,65.0,2027.039186893737,67.0,2162.278564642657
1738,70.0,2002.5792056342796,73.0,2169.180208661293
1739,69.0,2022.3990890483967,62.0,2027.6293101376646
1740,94.0,2267.6068816279876,60.0,2116.5381499296
1741,77.0,2042.1371467480294,61.0,2044.744418124541
1742,74.0,1979.510214054374,67.0,2039.7888893276977
1743,69.0,1939.4393435171849,56.0,2116.3276452113496
1744,84.0,2044.961338865088,50.0,2120.1808130479626
1745,66.0,1912.9124528585107,46.0,2022.7828701686242
1746,77.0,2036.2136146913379,61.0,2076.1069946750836
1747,75.0,1910.078119460271,54.0,2075.248771762866
1748,70.0,1934.2262286198938,47.0,2023.4180680824375
1749,75.0,1999.9558119345104,57.0,2196.3693649514216
1750,73.0,2155.674052945391,57.0,2207.5367274600826
1751,83.0,1965.2745349971135,62.0,2075.9099526953723
1752,75.0,2116.216320759303,64.0,2211.0432080335067
1753,84.0,1975.7387372141752,72.0,2216.4759669435875
1754,68.0,2034.1042745941559,55.0,2075.0955730503556
1755,62.0,1892.751227223109,62.0,2035.887850264095
1756,65.0,1968.167987591456,55.0,2065.6369363029235
1757,71.0,2021.2630983261536,60.0,2159.123767655424
1758,78.0,2090.346311189973,59.0,2103.2105803179916
1759,68.0,1968.3708589382852,55.0,1989.4865808202753
1760,72.0,1954.380542801882,47.0,2050.1354108076384
1761,72.0,2010.2343439078156,55.0,2074.238375580508
1762,88.0,2098.464392409618,61.0,2188.1130817356675
1763,72.0,1914.9315001432967,56.0,2278.221037897318
1764,64.0,1978.3931589533852,59.0,2089.590709439975
1765,78.0,1991.782631291074,57.0,2217.4347048162376
1766,82.0,2093.931699312248,56.0,2009.8812115003125
1767,67.0,2042.4753686821855,52.0,2071.284730297539
1768,64.0,2059.25316425596,39.0,2026.670466084412
1769,68.0,2024.578962095818,60.0,2071.164742633366
1770,74.0,1990.1105795858036,67.0,2078.5284798424505
1771,77.0,2122.699767582226,57.0,1990.858295600736
1772,57.0,2105.9661759431947,44.0,1961.5192951801816
1773,79.0,2023.5035786207038,69.0,2035.7849287184338
1774,66.0,2017.702943697535,49.0,2085.738599583125
1775,74.0,2012.1063925342808,58.0,2123.724167905041
1776,87.0,2179.8296147070996,45.0,1962.983765887481
1777,88.0,2043.0032772729744,54.0,2175.7962111914244
1778,74.0,2096.8391339469395,50.0,1986.6479209159463
1779,73.0,1989.7533204194556,61.0,2062.075614185744
1780,74.0,1978.3304292640728,49.0,1952.8561848945533
1781,62.0,2050.6339288344666,55.0,2142.17695936794
1782,80.0,1901.166082224313,49.0,2019.2188642921074
1783,61.0,1927.5693336747265,48.0,2051.5795343421646
1784,77.0,1996.270173354822,55.0,2257.818139725375
1785,71.0,2023.0321838394234,56.0,2189.306218802944
1786,62.0,2061.1562076199857,50.0,2054.9651373532915
1787,65.0,2075.1916853613284,62.0,2158.2505029262716
1788,66.0,1975.0307356652368,59.0,2057.1070708166303
1789,76.0,2111.049963925821,55.0,2139.824853287853
1790,83.0,2118.3110026106106,42.0,2072.1314085676177
1791,76.0,2062.3604517225763,69.0,2060.12923937464
1792,66.0,2010.4731067999387,57.0,2023.4517646908464
1793,78.0,2166.366647519788,61.0,2127.087207700451
1794,76.0,2020.1124597686867,53.0,2157.029335476403
1795,72.0,1967.2332762046512,59.0,2125.838683194281
1796,73.0,1978.6592540779468,62.0,2157.8221300358005
1797,60.0,1922.3098456386863,70.0,2047.6338101118877
1798,79.0,2075.4351083739175,65.0,2116.2281785838536
1799,74.0,1973.8727117933581,58.0,2004.488326590623
1800,71.0,1937.620744421863,57.0,2248.458606285753
1801,67.0,1953.3947024355805,57.0,2118.4521885286235
1802,64.0,1998.646450550796,62.0,2165.666426331818
1803,63.0,2096.778636384807,55.0,2055.171059249606
1804,85.0,2237.210415806008,44.0,2070.2479596088783
